claimID,employer,likely_gender,likely_asian,likely_hispanic,employercity_county,employerstate,employeroutofstate,employerstatenotcoded,employerzip,employerlatitude,employerlongitude,employercountypop,claim_amount,case_open,case_close,duration,determination,DOLI_reason,recoded_reason_cfc,recoded_reason_cfc2,recoded_reason_cfc3,recoded_reason_lajc,recoded_reason_lajc2,recoded_reason_lajc3,verified_claim,first_response,formal_investigate,wage_order,wage_rec,total_rec
LLVA61290,SWAY TAP HOUSE AND GRILL,female,FALSE,FALSE,Albemarle County,VA,FALSE,FALSE,22932,38.116217,-78.71396,98970,77.05,2017-07-18,2017-07-18,0,Undetermined,MINIMUM WAGE,Minimum Wage,NA,NA,Minimum Wage,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61291,ADECCO,female,FALSE,FALSE,Alexandria city,VA,FALSE,FALSE,22314,38.806163,-77.05139,139966,129,2017-07-18,2017-07-18,0,Undetermined,WORK PERFORMED OUT OF STATE,Happened out of state,NA,NA,Worked outside VA,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61292,HOUSE OF MAYA BRIDAL,female,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23510,36.852547,-76.29028,242803,8379.13,2017-07-18,2017-07-18,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61293,BMC GROUP,female,FALSE,TRUE,Fairfax County,VA,FALSE,FALSE,22109,38.920165,-77.229043,1081726,13962,2017-07-18,2017-07-18,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61294,MEDICAL TEAM,NA,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,20191,38.934709,-77.3469,1081726,672,2017-07-18,2017-07-18,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61295,CHESAPEAKE BAY STEEL INC,male,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23504,36.859362,-76.27028,242803,2000,2017-07-21,2017-07-21,0,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61296,BAY CRAWLSPACE SOLUTIONS,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,519,2017-07-24,2017-08-10,17,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,519,FALSE,TRUE,FALSE,0,0
LLVA61297,"LEE, BAE WON COLOR MATCH",male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22033,38.874879,-77.38642,1081726,750,2017-07-24,2017-07-28,4,Invalid,Independent Agent,Ineligible Complainant,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61298,"WITCHDUCK DEVELOPMENT, INC.",male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,300,2017-07-24,2017-10-19,87,Undetermined,UNABLE TO ESTABLISH EMPLOYEE/EMPLOYER RELATIONSHIP,Unclear Employment Status,NA,NA,Employee status,NA,NA,300,FALSE,FALSE,FALSE,0,0
LLVA61299,LOWE'S,male,FALSE,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,0,2017-07-19,2017-07-19,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61300,HOUSE OF MAYA BRIDAL,female,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23510,36.852547,-76.29028,242803,3878.78,2017-07-19,2017-07-19,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61301,MAN-PACK LLC,male,FALSE,FALSE,Warren County,VA,FALSE,FALSE,22630,38.926615,-78.17499,37575,912.67,2017-07-19,2017-07-19,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61302,SUNSHINE HOME HEALTHCARE,NA,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22312,38.817362,-77.1537,1081726,1615.38,2017-07-19,2017-07-19,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61303,CIVITAS HEALTH SERVICES INC,NA,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23231,37.482896,-77.36304,306935,2712,2017-07-19,2017-07-19,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61304,CIVITAS HEALTH SERVICES,NA,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23231,37.482896,-77.36304,306935,1634.61,2017-07-19,2017-07-19,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61305,OBAUGH CHEVORLET BUICK,male,FALSE,FALSE,Waynesboro city,VA,FALSE,FALSE,22980,38.076547,-78.89839,21006,910.52,2017-07-25,2017-08-11,17,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,475.56,TRUE,FALSE,FALSE,0,0
LLVA61306,STEVE HOOD,male,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23120,37.422868,-77.7813,316236,1400,2017-07-19,2017-08-24,36,Undetermined,EMPLOYER PAID WAGES.,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA61307,TRIWIRE ENGINEERING SOLUTIONS,male,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23225,37.51918,-77.49851,204214,900,2017-07-20,2017-07-27,7,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61308,MOUNTAIN VALLEY CONSTRUCTION,male,FALSE,FALSE,Rockingham County,VA,FALSE,FALSE,22815,38.619654,-78.80513,76314,463.5,2017-07-25,2017-08-04,10,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,102,TRUE,FALSE,FALSE,0,0
LLVA61309,VIRGINIA STAFFING CHOICE,female,FALSE,FALSE,Albemarle County,VA,FALSE,FALSE,22903,38.026342,-78.5348,98970,464.42,2017-07-19,2017-07-19,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61310,HOUSE OF MAYA BRIDAL,female,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23510,36.852547,-76.29028,242803,1234.08,2017-07-19,2017-07-19,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61311,ANTYWONE WILSON,female,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23237,37.406204,-77.4533,316236,1177,2017-07-20,2017-09-11,53,Undetermined,EMPLOYER PAID WAGES.,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA61312,TRI TECH SERVICES,male,FALSE,FALSE,Hopewell city,VA,FALSE,FALSE,23860,37.287869,-77.29359,22591,363,2017-07-25,2017-07-25,0,Undetermined,CLAIMANT CURRENTLY HAS PENDING CRIMINAL CHARGES.,Ineligible Complainant,NA,NA,Criminal issue,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61313,ROK & ASSOCIATES,male,FALSE,FALSE,James City County,VA,FALSE,FALSE,23187,37.310451,-76.746769,67009,36.75,2017-07-26,2017-08-16,21,Undetermined,CLAIMANT DID NOT PROVIDE CLAIM PERIOD/GROSS CLAIM AMOUNT,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61314,TOOTH JOURNEY,NA,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23060,37.661647,-77.52632,306935,660.1,2017-07-27,2017-08-15,19,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA61315,DENETH OFICINA,male,FALSE,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,0,2017-07-21,2017-07-21,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61316,STEVE HOOD,male,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23120,37.422868,-77.7813,316236,1400,2017-07-20,2017-08-24,35,Undetermined,EMPLOYER PAID WAGES.,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA61317,PIZZA HUT,female,FALSE,FALSE,Petersburg city,VA,FALSE,FALSE,23805,37.174217,-77.39008,32420,120,2017-07-21,2017-07-21,0,Undetermined,MINIMUM WAGE CLAIM,Minimum Wage,NA,NA,Minimum Wage,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61319,LAWN LORD LLC,male,FALSE,FALSE,Portsmouth city,VA,FALSE,FALSE,23701,36.810448,-76.36811,95535,1140,2017-07-25,2017-07-25,0,Undetermined,UNABLE TO DETERMINE EMPLOYMENT STATUS.,Unclear Employment Status,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61320,RICHMOND VIRGINIA FIRE POLICE CREDIT UNION INC,female,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23220,37.549396,-77.45739,204214,835.6,2017-07-28,2017-08-16,19,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA61321,"RISING SON TRANSPORT, LLC",male,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,6750,2017-07-21,2017-07-21,0,Undetermined,CLAIMANT HAD A WRITTEN EMPLOYMENT AGREEMENT.,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61322,JON MICHAELS FOR HAIR,female,FALSE,FALSE,Spotsylvania County,VA,FALSE,FALSE,22551,38.17,-77.7,122397,895,2017-07-21,2017-07-21,0,Invalid,Independent Agent,Ineligible Complainant,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61323,MCCROSKEY CONSTRUCTION,male,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23150,37.517804,-77.28678,306935,1888.5,2017-07-21,2017-07-24,3,Undetermined,UNABLE TO DETERMINE EMPLOYMENT STATUS.,Unclear Employment Status,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61324,TAPSCOTT BROTHERS TRUCKING COMPANY,male,FALSE,FALSE,Fluvanna County,VA,FALSE,FALSE,24590,37.806508,-78.48134,25691,185,2017-07-31,2017-09-13,44,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA61325,BOBBY PINS & BLUSH,female,FALSE,TRUE,Fredericksburg city,VA,FALSE,FALSE,22401,38.301829,-77.47077,24286,441.47,2017-07-28,2017-10-05,69,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,412.09,FALSE,TRUE,FALSE,0,0
LLVA61326,VIRGINIA DENTAL LABORATORY,male,FALSE,TRUE,Fairfax County,VA,FALSE,FALSE,22066,39.003809,-77.30165,1081726,1592,2017-07-26,2017-07-26,0,Undetermined,CLAIMANT SUBMITTED INCORRECTLY FILLED OUT CLAIM FORM.,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61327,GREATER PRINCE WILLIAM COMMUNITY HEALTH CENTER,female,FALSE,TRUE,Prince William County,VA,FALSE,FALSE,22192,38.678451,-77.30657,402002,140,2017-07-31,2017-09-05,36,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,25.38,FALSE,TRUE,FALSE,0,0
LLVA61328,WESTON EXTERMINATING INC,female,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23454,36.838398,-76.02862,437994,200,2017-07-27,2017-07-31,4,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,200,TRUE,FALSE,FALSE,0,0
LLVA61329,BROUTE'S INC,male,FALSE,FALSE,Spotsylvania County,VA,FALSE,FALSE,22408,38.236023,-77.46111,122397,520,2017-07-27,2017-07-27,0,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61330,EMERSON & CLEMENTS,male,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,15000,2017-07-25,2017-07-25,0,Undetermined,CLAIMANT IS SEEKING OVERTIME,Overtime pay,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61331,ATZ LOGISTICS,male,FALSE,FALSE,Portsmouth city,VA,FALSE,FALSE,23702,36.803981,-76.32386,95535,400,2017-07-25,2017-07-25,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61332,PHOENIX TECH SERVICES,female,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,20151,38.889111,-77.4363,1081726,2204,2017-07-25,2017-07-25,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61333,LEIGH TAYLOR SERVICES,male,FALSE,FALSE,Dare County,NC,TRUE,FALSE,27949,36.115899,-75.72772,33920,5228,2017-07-25,2017-07-25,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61334,HOUSE OF MAYA,female,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23510,36.852547,-76.29028,242803,2394.19,2017-07-25,2017-07-25,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61335,BLAKE JENKINS,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,519,2017-07-24,2017-08-10,17,Undetermined,EMPLOYER PAID WAGES,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA61336,HYATT LEADER LTD,female,FALSE,FALSE,New York County,NY,TRUE,FALSE,10017,40.752159,-73.97231,1585873,2700,2017-07-25,2017-07-25,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61337,DISTRICT MUSIC ACADEMY,male,FALSE,FALSE,Prince William County,VA,FALSE,FALSE,20109,38.790202,-77.51294,402002,420,2017-07-25,2017-07-25,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61338,THE BIG SCREEN STORE,male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22182,38.922478,-77.2566,1081726,1207.76,2017-07-31,2017-08-07,7,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1207.76,TRUE,FALSE,FALSE,0,0
LLVA61339,KHRISTINA MILLER,male,FALSE,FALSE,Rockingham County,VA,FALSE,FALSE,22815,38.619654,-78.80513,76314,463.5,2017-07-25,2017-08-04,10,Undetermined,EMPLOYER PAID WAGES,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61340,IBEX GLOBAL,male,FALSE,FALSE,Hampton city,VA,FALSE,FALSE,23663,37.031474,-76.31637,137436,652,2017-07-31,2017-08-15,15,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61341,EDIBLE ARRANGEMENTS,male,FALSE,FALSE,Colonial Heights city,VA,FALSE,FALSE,23834,37.265403,-77.40438,17411,178.88,2017-08-01,2017-09-27,57,Undetermined,Business is Closed,Business is Closed,NA,NA,Closed Business,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA61343,BRILLIANT BEGINNINGS LEARNING CENTER,female,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23452,36.839209,-76.09333,437994,413.94,2017-08-01,2017-08-17,16,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61344,FIRST CLASS CONTRACTING,male,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23224,37.505147,-77.46101,204214,2369.45,2017-08-02,2017-08-02,0,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61345,WORDS INC,female,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23228,37.621745,-77.48896,306935,325.41,2017-07-27,2017-07-27,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61346,ENTERPRISE BUSINESS SOLUTIONS,NA,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22043,38.901311,-77.19777,1081726,4320,2017-07-28,2017-07-28,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61347,DAVIS PAIGE MANAGEMENT SYSTEMS LLC,female,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22003,38.830345,-77.21387,1081726,8123.5,2017-07-28,2017-07-28,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61348,HOME IS WHERE THE HEART IS,male,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23234,37.457341,-77.4658,316236,3000,2017-07-28,2017-07-31,3,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61349,MILLETTE KESKE,female,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23454,36.838398,-76.02862,437994,200,2017-07-28,2017-07-31,3,Undetermined,EMPLOYER PAID WAGES,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61350,DUNN RITE AUTO GROUP,female,FALSE,FALSE,Northumberland County,VA,FALSE,FALSE,22482,37.733327,-76.34389,12330,408.5,2017-08-03,2017-08-03,0,Undetermined,OVERTIME,Overtime,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61351,UNITED FAMILY SERVICES LLC,male,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23235,37.522514,-77.56565,316236,13100,2017-08-03,2017-08-09,6,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61352,JENESYS HOME HEALTHCARE SERVICES INC,female,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23320,36.761698,-76.24511,222209,1380.5,2017-08-03,2017-08-08,5,Undetermined,OVERTIME,Overtime,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61353,HERITAGE ON MAIN STREET,female,FALSE,FALSE,Staunton city,VA,FALSE,FALSE,24401,38.146216,-79.07625,23746,60,2017-07-28,2017-07-28,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61354,RM WELDING AND INSTALLATION LLC,male,FALSE,TRUE,Prince George's County,MD,TRUE,FALSE,20705,39.044509,-76.9133,863420,536,2017-07-28,2017-07-28,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61355,JOSEPHINA LAC,NA,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23060,37.661647,-77.52632,306935,660.1,2017-07-28,2017-08-15,18,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA61356,G4S SECURITY SOLUTIONS,male,FALSE,FALSE,Palm Beach County,FL,TRUE,FALSE,33458,26.928035,-80.11803,1320134,1049.01,2017-07-28,2017-07-28,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61357,NOLAN WILLIAMS,male,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23502,36.855247,-76.21233,242803,360,2017-07-28,2017-08-08,11,Undetermined,INSUFFICIENT DOCUMENTATION,Insufficient documentation,NA,NA,Insufficient proof,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61358,JOSHUA WALKER,male,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23503,36.942947,-76.2547,242803,480,2017-07-28,2017-08-08,11,Undetermined,INSUFFICIENT DOCUMENTATION,Insufficient documentation,NA,NA,Insufficient proof,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61359,YES KIDS COUNT,male,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23831,37.350999,-77.43959,316236,1071,2017-08-01,2017-08-07,6,Undetermined,CLAIMANT EXPRESSED THAT HE WAS GOING TO HIRE AN ATTORNEY.,Already in legal process,NA,NA,Attorney Involvement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61360,JACKSON'S BEER GARDEN & SMOKEHOUSE,female,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23219,37.541046,-77.43536,204214,471.4,2017-07-31,2017-07-31,0,Undetermined,WAGES WERE NOT DEMANDED,Did not demand wages,NA,NA,Did not demand wages,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61361,SKYLINE WELLNESS CENTER,male,FALSE,FALSE,Alexandria city,VA,FALSE,FALSE,22302,38.829512,-77.08204,139966,5250,2017-07-31,2017-07-31,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61362,YES KIDS COUNT LLC,NA,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23831,37.350999,-77.43959,316236,870,2017-07-31,2017-07-31,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61363,SECURITAS,male,FALSE,FALSE,Roanoke County,VA,FALSE,FALSE,24018,37.229786,-80.02477,92376,504,2017-08-01,2017-08-18,17,Undetermined,EMPLOYER AND CLAIMANT REACHED SETTLEMENT.,Arbitration or Settlement,NA,NA,Settlement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61364,LUGAR LAW,female,FALSE,FALSE,Roanoke city,VA,FALSE,FALSE,24011,37.270637,-79.94155,97032,300,2017-08-01,2017-08-01,0,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61365,TAREN MCCOY,female,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,299.15,2017-07-31,2017-10-12,73,Undetermined,EMPLOYER PAID WAGES DUE,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61366,KAPUSABA LLC,male,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20152,38.90371,-77.5038,312311,5000,2017-08-01,2017-08-01,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61368,FOR HIS GLORY TRUCKING,male,FALSE,FALSE,Suffolk city,VA,FALSE,FALSE,23434,36.735893,-76.59656,84585,3550,2017-08-01,2017-08-01,0,Undetermined,PERFORMED WORK OUT OF STATE,Happened out of state,NA,NA,Worked outside VA,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61369,EILEEN'S BAKERY,female,FALSE,FALSE,Fredericksburg city,VA,FALSE,FALSE,22401,38.301829,-77.47077,24286,45,2017-08-01,2017-08-01,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61370,MASSAGE HEIGHTS,male,FALSE,FALSE,Alexandria city,VA,FALSE,FALSE,22302,38.829512,-77.08204,139966,147,2017-08-01,2017-08-01,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61371,CORNERSTONE ARCHITECHS,female,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23220,37.549396,-77.45739,204214,10025,2017-08-01,2017-08-01,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61372,SAS RETAIL MERCHANDISING,female,FALSE,TRUE,Orange County,CA,TRUE,FALSE,92867,33.811566,-117.82919,3010232,1012,2017-08-01,2017-08-01,0,Undetermined,WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61373,TRITECH SERVICES,male,FALSE,FALSE,Hopewell city,VA,FALSE,FALSE,23860,37.287869,-77.29359,22591,565,2017-08-01,2017-08-01,0,Undetermined,INCOMPLETE CLAIM,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61375,"KR ENTERPRISES, INC. AND ITS SUCCESSORS",female,FALSE,FALSE,Martinsville city,VA,FALSE,FALSE,24112,36.696264,-79.86879,13821,1300,2017-08-07,2017-12-22,137,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1056.91,FALSE,FALSE,TRUE,1056.91,1409.21
LLVA61376,VIRGINIA DENTAL LABORATORY,male,FALSE,TRUE,Fairfax County,VA,FALSE,FALSE,22066,39.003809,-77.30165,1081726,1592,2017-08-04,2017-08-30,26,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1149.6,FALSE,TRUE,FALSE,0,0
LLVA61377,AGAPE ADULT DAY HEALTHCARE CENTER,female,TRUE,FALSE,Fairfax County,VA,FALSE,FALSE,22312,38.817362,-77.1537,1081726,0,2017-08-01,2017-08-01,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA61379,WENDELL BARCO PLASTERING,male,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23321,36.826239,-76.41524,222209,160,2017-08-09,2017-08-17,8,Invalid,Independent Agent,Ineligible Complainant,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
